,time,Unpopular,Somehow_Popular,Popular,Very_Popular,Young,Somehow_Old,Old,Very_Old,Short,Somehow_Long,main_platform_Arcade,main_platform_Atari 2600,main_platform_Atari 7800,main_platform_Commodore 64,main_platform_Dreamcast,main_platform_Game Boy,main_platform_Game Boy Advance,main_platform_Game Boy Color,main_platform_Game Boy Player,main_platform_GameCube,main_platform_MS-DOS,main_platform_MSX2,main_platform_Nintendo 3DS,main_platform_Nintendo 3DS Virtual Console,main_platform_Nintendo 64,main_platform_Nintendo DS,main_platform_Nintendo Entertainment System,main_platform_PC,main_platform_PlayStation,main_platform_PlayStation 2,main_platform_PlayStation 3,main_platform_PlayStation 4,main_platform_Sega Genesis,main_platform_Sega Master System,main_platform_Sega Saturn,main_platform_Super Game Boy,main_platform_Super Nintendo,main_platform_TurboGrafx-16 CD-ROM,main_platform_TurboGrafx-16/PC Engine,main_platform_Virtual Boy,main_platform_Wii,main_platform_Wii U,main_platform_Wii Virtual Console,main_platform_WonderSwan,main_genre_2D Action Platformer,main_genre_2D Platformer,main_genre_3D Platformer,main_genre_Action,main_genre_Action Adventure,main_genre_Action Platformer,main_genre_Action RPG,main_genre_Action-Puzzle,main_genre_Action-adventure,main_genre_Action-game,main_genre_Action/Platformer,main_genre_Action: Side-Scrolling,main_genre_Adventure,main_genre_Adventure Platformer,main_genre_Beat 'em up,main_genre_Bootleg,main_genre_Boxing,main_genre_Capcom,main_genre_FPS,main_genre_Horror,main_genre_JRPG,main_genre_Metroidvania,main_genre_Platform,main_genre_Platform Game,main_genre_Platformer,main_genre_Platforming,main_genre_Puzzle,"main_genre_Puzzle, strategy",main_genre_RPG,main_genre_Racing,main_genre_Role-playing Game,main_genre_Run and Gun,main_genre_Shoot 'em up,main_genre_Shooter,main_genre_Shooting Gallery,main_genre_Space Simulation,main_genre_Sports,main_genre_Stealth,main_genre_Strategy,main_genre_Third-Person Shooter,main_genre_retro,main_genre_side-scrolling Platformer,engine_A.L.I.V.E,engine_ALIVE 2.0,engine_Adventure Engine,engine_EngineBlack,engine_Gamecube,engine_MonoGame,engine_Multimedia Fusion,engine_PhysX,engine_RenderWare (Version 3.5.0.0),engine_Renderware,engine_Snes,engine_Sonic 3 modified,engine_id Tech 3,developer_1st Playable Production,developer_1st Playable Productions,developer_7FH,developer_ASCII Entertainment,developer_Acclai,developer_Acquire,developer_Adept Software,developer_Advance Communication Co.,developer_Advance Communication Company,developer_Affect,developer_Agenda & Epoch Co.,developer_Argonaut Software,developer_Artificial Mind and Movement,developer_Atari,developer_Atlus,developer_Black Pearl Software,developer_Blitz Games,developer_BlueSky Software,developer_CAProduction,developer_Capcom,developer_Capcom Production Studio 3,developer_Carry Lab,developer_Chunsoft,developer_Compile,developer_Culture Brain,developer_Cyclone System,developer_Data East,developer_DeerForce,developer_Derek Yu,developer_Digital Eclipse,"developer_Digital Eclipse Software, Inc.",developer_EA Games,developer_EA Tiburon,developer_Electronic Arts,developer_Eurocom,developer_Falcom,developer_Game Freak,developer_Headgames,developer_Heavy Iron Studios,developer_Hect,developer_Hempuli,developer_Hudson Soft,developer_Human Entertainment,developer_Hummer Team,developer_ICOM Simulations,developer_Iguana,developer_Imagineering,developer_Infogrames,developer_Insomniac Games,developer_Intelligent Systems,developer_Irem,developer_Jaleco,developer_Japan System Supply,developer_Koei,developer_Konami,developer_Konami Computer Entertainment Hawaii,developer_Konami Computer Entertainment Osaka,developer_Krome Studios,developer_LucasArts,developer_Lucky Jump,developer_Lucky Jump Games,developer_Masaya,developer_Matt Makes Games Inc.,developer_Midway Games,developer_Mutech,developer_NCS,developer_NMK,developer_Namco,developer_Natsume,developer_Naughty Dog,developer_Next Level Games,developer_Nintendo,developer_Nintendo EAD,developer_Nintendo R&D1,developer_Now Production,developer_Oddworld Inhabitants,developer_Pack-In-Video,developer_Probe Entertainment,developer_Probe Software,developer_Quintet,developer_Rare,developer_Realtime Associates,developer_SEGA,developer_SIMS,developer_Saffire,developer_Sega R&D 2,developer_Shiny Entertainment,developer_Sintax,developer_Skawo,developer_Sonic Team,developer_Square,developer_Squaresoft,developer_Stabyourself.net,developer_Sucker Punch Productions,developer_Sunsoft,developer_System Supply N-Tech,developer_THQ Studio Australia,developer_Tecmo,developer_The Software Toolworks,developer_Thomas Happ Games,developer_Thunder Dragon,developer_Tiertex Design Studios,developer_Toaplan,developer_Toys for Bob (Consoles),developer_Traveller's Tales,developer_Treasure,developer_Triffix Entertainment Inc.,developer_Ubisoft Montpellier,developer_Vic Tokai,developer_Vicarious Visions,developer_Waixing,developer_WayForward Technologies,developer_Wolf Team,developer_Wonder Amusement Studio,developer_Zyrinx,developer_nintedo,developer_snk,publisher_ASCII Entertainment,publisher_Absolute Entertainment,publisher_Acclaim,publisher_Activision,publisher_BBC Multimedia,publisher_Bandai,publisher_Black Pearl Software,publisher_Capcom,publisher_Culture Brain,publisher_D3 Publisher,publisher_D3Publisher,publisher_Data East,publisher_Datam Polystar,publisher_Disney Interactive Studios,publisher_EA Sports BIG,publisher_Electro Brain,publisher_Electronic Arts,publisher_Enix,publisher_Epoch Co.,publisher_FCI,publisher_Fox Interactive,publisher_GT Interactive,publisher_Game Factory,publisher_Hect,publisher_Hi-Tech Expressions,publisher_Hudson Soft,publisher_Image Works Arena Entertainment,publisher_Infogrames,publisher_Interplay Productions,publisher_Irem,publisher_Jaleco,publisher_Konami,publisher_LJN,publisher_LJN (SNES),publisher_LucasArts,publisher_Matt Makes Games Inc.,publisher_Midway Games,"publisher_Mossmouth, LLC",publisher_NCS,publisher_Namco,publisher_Natsume,publisher_Nihon Create,publisher_Nihon Falcom,publisher_Nintendo,publisher_Ocean Software,publisher_Oddworld Inhabitants,publisher_Psygnosis,publisher_SEGA,publisher_SNK,publisher_Sage's Creation,publisher_Sammy,publisher_Scavenger,"publisher_Sega, Activision",publisher_Seta U.S.A.,publisher_Skawo,publisher_Software Creations,publisher_Sony Computer Entertainment,publisher_Square,publisher_Squaresoft,publisher_Stabyouself.net,publisher_Sunsoft,publisher_THQ,publisher_Taito,publisher_Taxan,publisher_Tecmo,publisher_Tengen,publisher_The Game Factory,publisher_Thomas Happ Games,publisher_Toho,publisher_Treco,publisher_Ubisoft,publisher_Ubisoft Entertainment,publisher_Ultra Games,publisher_Vic Tokai,publisher_Vivendi Universal Games,publisher_Waixing,publisher_Wolf Team,publisher_Working Designs,emulator_BizHawk,emulator_Bizhawk,emulator_DeSmuME,emulator_Dolphin,emulator_FCEU,emulator_FCEUX,emulator_Gens,emulator_Hourglass,emulator_JPC-RR,emulator_Mupen64,emulator_PCSX,emulator_PSXjin,emulator_VBA,emulator_libTAS,emulator_lsnes,emulator_snes9x
0,1251.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1517.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4436.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,512.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1797.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1833.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1421.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,3409.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2708.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,450.333,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
